Sr#,Category Id,Name,Path,Synonyms
4141,10002881,Monitor Stands,Computers & Laptops/Computer Accessories/Monitor Stands,
4142,10002882,Monitor Screen Filters,Computers & Laptops/Computer Accessories/Monitor Screen Filters,
4143,10002883,USB Hubs,Computers & Laptops/Computer Accessories/USB Hubs,
4144,10002884,Fingerprint Reader,Computers & Laptops/Computer Accessories/Fingerprint Reader,
4145,10002885,Bluetooth Adapters,Computers & Laptops/Computer Accessories/Bluetooth Adapters,
4146,10002886,Card Reader,Computers & Laptops/Computer Accessories/Card Reader,
4147,10002887,USB Lighting,Computers & Laptops/Computer Accessories/USB Lighting,
4148,10002888,USB Fans,Computers & Laptops/Computer Accessories/USB Fans,
4149,10002889,Water Cooling System,Computers & Laptops/Computer Components/Water Cooling System,
4150,10002890,Single Board Computer,Computers & Laptops/Computer Components/Single Board Computer,
4151,10002891,VR Games,Computers & Laptops/Software/VR Games,
4152,10002892,Internal Solid State Drives,Computers & Laptops/Storage/Internal Solid State Drives,
4153,10002893,External Solid State Drives,Computers & Laptops/Storage/External Solid State Drives,
4154,10002894,Smart Speakers,TV Audio Video Gaming & Wearables/Audio/Smart Speakers,
4155,10002899,Viewfinders,Cameras/Camera Accessories/Viewfinders,
4156,10002900,Gimbals & Stabilizers,Cameras/Camera Accessories/Gimbals & Stabilizers,
4157,10002901,Gimbals & Stabilizers Accessories,Cameras/Camera Accessories/Gimbals & Stabilizers Accessories,
4158,10002902,360 Cameras,Cameras/Video & Action Camcorder/360 Cameras,
4159,10002903,IP Security Cameras,Cameras/Security Cameras & Systems/IP Security Cameras,
4160,10002904,CCTV Security Cameras,Cameras/Security Cameras & Systems/CCTV Security Cameras,
4161,10002905,IP Security Systems,Cameras/Security Cameras & Systems/IP Security Systems,
4162,10002906,CCTV Security Systems,Cameras/Security Cameras & Systems/CCTV Security Systems,
4163,10002907,Gaming Headsets,Computers & Laptops/Computer Accessories/PC Audio/Gaming Headsets,
4164,10002908,PC Soundbars,Computers & Laptops/Computer Accessories/PC Audio/PC Soundbars,
4165,10002909,PC Speaker Systems,Computers & Laptops/Computer Accessories/PC Audio/PC Speaker Systems,
4166,10002910,Mice & Keyboard Combos,Computers & Laptops/Computer Accessories/Keyboards/Mice & Keyboard Combos,
4167,10002911,Keyboard Accessories,Computers & Laptops/Computer Accessories/Keyboards/Keyboard Accessories,
4168,10002912,Desktop DAC Headphone Amplifier,TV Audio Video Gaming & Wearables/Audio/Live Sound & Stage Equipment/Desktop DAC Headphone Amplifier,
4169,10002913,Portable DAC Headphone Amplifier,TV Audio Video Gaming & Wearables/Audio/Live Sound & Stage Equipment/Portable DAC Headphone Amplifier,
4170,10002914,Consoles,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Consoles,
4171,10002915,Games,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Games,
4172,10002916,Digital Downloads,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Digital Downloads,
4173,10002917,PlayStation VR Headsets,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/PlayStation VR Headsets,
4174,10002918,Controllers,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Controllers,
4175,10002919,Cases & Covers,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Cases & Covers,
4176,10002920,Mounts & Brackets,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Mounts & Brackets,
4177,10002921,Cables & Chargers,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Cables & Chargers,
4178,10002922,Interactive Figurines,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Interactive Figurines,
4179,10002923,Other Accessories,TV Audio Video Gaming & Wearables/Console Gaming/PlayStation/Other Accessories,
4180,10002924,Consoles,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Consoles,
4181,10002925,Games,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Games,
4182,10002926,Digital Downloads,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Digital Downloads,
4183,10002927,Cases & Covers,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Cases & Covers,
4184,10002928,Docks & Stands,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Docks & Stands,
4185,10002929,Screen Protectors,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Screen Protectors,
4186,10002930,Joy-Con & Controllers,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Joy-Con & Controllers,
4187,10002931,Cables & Chargers,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Cables & Chargers,
4188,10002932,Interactive Figurines,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Interactive Figurines,
4189,10002933,Other Accessories,TV Audio Video Gaming & Wearables/Console Gaming/Nintendo/Other Accessories,
4190,10002934,Consoles,TV Audio Video Gaming & Wearables/Console Gaming/Xbox/Consoles,
4191,10002935,Games,TV Audio Video Gaming & Wearables/Console Gaming/Xbox/Games,
4192,10002936,Digital Downloads,TV Audio Video Gaming & Wearables/Console Gaming/Xbox/Digital Downloads,
4193,10002937,Controllers,TV Audio Video Gaming & Wearables/Console Gaming/Xbox/Controllers,
4194,10002938,Cases & Covers,TV Audio Video Gaming & Wearables/Console Gaming/Xbox/Cases & Covers,
4195,10002939,Mounts & Brackets,TV Audio Video Gaming & Wearables/Console Gaming/Xbox/Mounts & Brackets,
4196,10002940,Cables & Chargers,TV Audio Video Gaming & Wearables/Console Gaming/Xbox/Cables & Chargers,
4197,10002941,Other Accessories,TV Audio Video Gaming & Wearables/Console Gaming/Xbox/Other Accessories,
4198,10002942,Consoles,TV Audio Video Gaming & Wearables/Console Gaming/Other Gaming/Consoles,
4199,10002943,Console Accessories,TV Audio Video Gaming & Wearables/Console Gaming/Other Gaming/Console Accessories,
4200,10002944,Games,TV Audio Video Gaming & Wearables/Console Gaming/Other Gaming/Games,
4201,10002945,Drone Bags and Cases,Cameras/Drones/Drone Accessories/Drone Bags and Cases,
4202,10002946,Drone Batteries,Cameras/Drones/Drone Accessories/Drone Batteries,
4203,10002947,Remote Controllers & Accessories,Cameras/Drones/Drone Accessories/Remote Controllers & Accessories,
4204,10002948,Propellers & Parts,Cameras/Drones/Drone Accessories/Propellers & Parts,
4205,10002949,Dummy Cameras,Cameras/Security Cameras & Systems/Dummy Cameras,
4206,10002954,Baby Detergent,Mother & Baby/Baby Personal Care/Baby Detergent,
4207,10002957,Cement Mix,Tools DIY & Outdoor/Painting & Decorating/Cement Mix,
4208,10002958,Sample,Sample,
4209,10002964,Service Product,Service Product,
4210,10002968,Exhaust & Accessories,Motors/Motorcycle/Moto Parts & Spares/Exhaust & Accessories,
4211,10002971,Unstitched Fabric ,Fashion/Women/Clothing/Traditional Clothing/Unstitched Fabric ,
4212,10002973,"Dupattas, Stoles & Shawls","Fashion/Women/Clothing/Traditional Clothing/Dupattas, Stoles & Shawls",
4213,10002975,Palazzo Pants & Culottes,Fashion/Women/Clothing/Traditional Clothing/Palazzo Pants & Culottes,
4214,10002976,Shalwar Kameez,Fashion/Women/Clothing/Traditional Clothing/Kurtas & Shalwar Kameez/Shalwar Kameez,
4215,10002977,Kurtis,Fashion/Women/Clothing/Traditional Clothing/Kurtas & Shalwar Kameez/Kurtis,
4216,10002978,Sarees,Fashion/Women/Clothing/Traditional Clothing/Formal Wear/Sarees,
4217,10002980,Kurtas,Fashion/Men/Clothing/Traditional Clothing/Kurtas,
4218,10002981,Sherwani,Fashion/Men/Clothing/Traditional Clothing/Sherwani,
4219,10002987,Kurtas & Shalwar Kameez,Fashion/Boys/Clothing/Kurtas & Shalwar Kameez,
4220,10002989,Religious Items,Stationery & Craft/Religious Items,
4221,10002991,Cow,Livestock/Cow,
4222,10002995,Salon Services ,Health & Beauty/Services/Beauty Services/Salon Services ,
4223,10002996,Freelancer Services,Health & Beauty/Services/Freelancer Services,
4224,10002998,Photography Services,Health & Beauty/Services/Photography Services,
4225,10002999,Event Management,Health & Beauty/Services/Event Management,
4226,10003000,Shalwar,Fashion/Men/Clothing/Traditional Clothing/Shalwar,
4227,10003002,"Pants, Palazzos & Capris","Fashion/Women/Clothing/Traditional Clothing/Pants, Palazzos & Capris",
4228,10003004,Bridal Dress,Fashion/Women/Clothing/Traditional Clothing/Formal Wear/Bridal Dress,
4229,10003005,Wedding Wear,Fashion/Women/Clothing/Traditional Clothing/Formal Wear/Wedding Wear,
4230,10003006,Party Wear,Fashion/Women/Clothing/Traditional Clothing/Formal Wear/Party Wear,
4231,10003007,Kohlapuris,Fashion/Men/Shoes/Khusa & Kolapuri/Kohlapuris,
4232,10003008,Peshawari,Fashion/Men/Shoes/Khusa & Kolapuri/Peshawari,
4233,10003009,Shalwar & Pyjamas,Fashion/Women/Clothing/Traditional Clothing/Kurtas & Shalwar Kameez/Shalwar & Pyjamas,
4234,10003010,Unstitched Fabric,Fashion/Men/Clothing/Traditional Clothing/Unstitched Fabric,
4235,10003011,Shawls,Fashion/Men/Clothing/Traditional Clothing/Shawls,
4236,10003017,Ear Care,Health & Beauty/Personal Care/Ear Care,
4237,10003024,Goat,Livestock/Goat,
4238,10003026,Test normal product,Test Product2/Test normal product,
4239,10003039,Donate to Healthcare,Charity and Donation/Donate to Healthcare,
4240,10003040,Donate to Shelter,Charity and Donation/Donate to Shelter,
4241,10003041,Donate to Educate,Charity and Donation/Donate to Educate,
4242,10003042,Others,Charity and Donation/Others,
4243,10003044,Amino Acids,Sports & Outdoors/Sports Nutrition/Amino Acids,
4244,10003045,Fat Burner,Sports & Outdoors/Sports Nutrition/Fat Burner,
4245,10003046,Gifts & Value Sets,Sports & Outdoors/Sports Nutrition/Gifts & Value Sets,
4246,10003047,Mass Gainer,Sports & Outdoors/Sports Nutrition/Mass Gainer,
4247,10003048,Post-Workout and Recovery,Sports & Outdoors/Sports Nutrition/Post-Workout and Recovery,
4248,10003049,Pre-Workout,Sports & Outdoors/Sports Nutrition/Pre-Workout,
4249,10003050,Protein,Sports & Outdoors/Sports Nutrition/Protein,
4250,10003051,Khussa & Kohlapuri,Fashion/Women/Shoes/Khussa & Kohlapuri,
4251,10003053,Test digital,Test Product2/Test digital,
4252,10003054,Test service for landlord,Test Product2/Test service for landlord,
4253,10003055,Test others,Test Product2/Test others,
4254,10003056,Game Memberships,Digital Goods/Gaming Entertainment & Softwares/Game Memberships,
4255,10003057,Gaming Gift Cards,Digital Goods/Gaming Entertainment & Softwares/Gaming Gift Cards,
4256,10003058,Game Keys,Digital Goods/Gaming Entertainment & Softwares/Game Keys,
4257,10003060,Food & Beverages,Digital Goods/Local Vouchers/Food & Beverages,
4258,10003062,Hotels & Travel,Digital Goods/Local Vouchers/Hotels & Travel,
4259,10003063,Activities & Entertainment,Digital Goods/Local Vouchers/Activities & Entertainment,
4260,10003064,Apparel & Fashion,Digital Goods/Local Vouchers/Apparel & Fashion,
4261,10003067,fr test category,Test Product2/fr test category,
4262,10003071,test sizeChart1,Test Product2/Test new Fashion/test sizeChart1,
4263,10003072,Insurance & Protection,Mobiles & Tablets/Insurance & Protection,
4264,10003073,Charity - Groceries,Groceries/Charity - Groceries,
4265,10003075,Zakat,Charity and Donation/Zakat,
4266,20000001,Automatic,Motors/Cars/Automatic,
4267,20000002,Manual,Motors/Cars/Manual,
4268,20000003,Auto Rikshaw,Motors/Motorcycle/Auto Rikshaw,
4269,20000004,Loaders,Motors/Motorcycle/Loaders,
4270,20000005,Imported Cars,Motors/Cars/Imported Cars,
4271,20000006,Used Cars,Motors/Cars/Used Cars,
4272,20000007,UPS,Home Appliances/Generators & Portable Power/UPS,
4273,20000008,Generators,Home Appliances/Generators & Portable Power/Generators,
4274,20000080,Nightwear,Fashion/Women/Lingerie Sleep & Lounge/Nightwear,
4275,20000081,Thermal,Fashion/Men/Clothing/Underwear/Thermal,
4276,20000082,Shrugs,Fashion/Women/Clothing/Shrugs,
4277,20000084,Boys,Stationery & Craft/School Uniforms/Boys,
4278,20000085,Girls,Stationery & Craft/School Uniforms/Girls,
4279,20000086,Photography & Editing,Digital Goods/Seller Services/Photography & Editing,
4280,20000087,Digital Advertising,Digital Goods/Seller Services/Digital Advertising,
4281,20000089,Product Listing,Digital Goods/Seller Services/Shop Management/Product Listing,
4282,20000090,Campaign,Charity and Donation/Campaign,
4283,20000092,Test leaf,Test Product2/Test category001test/Test leaf,
4284,20000096,Health & Fitness,Digital Goods/Local Vouchers/Health & Fitness,
4285,20000098,Cement,Tools DIY & Outdoor/Home Build Up/Cement,
4286,20000099,Sand,Tools DIY & Outdoor/Home Build Up/Sand,
4287,20000100,Bricks,Tools DIY & Outdoor/Home Build Up/Bricks,
4288,20000101,Steel,Tools DIY & Outdoor/Home Build Up/Steel,
4289,20000102,Gravel,Tools DIY & Outdoor/Home Build Up/Gravel,
4290,20000125,IM Chat Management,Digital Goods/Seller Services/IM Chat Management,
4291,20000126,Bulk Deals,Fashion/Women/Clothing/Traditional Clothing/Bulk Deals,
4292,20000128,Education,Digital Goods/Education,
4293,20000164,Fuel,Digital Goods/Fuel,
4294,20000165,Bulk Deals,Health & Beauty/Makeup/Bulk Deals,
4295,20000166,Renewed Mobiles,Mobiles & Tablets/Renewed Mobiles,
4296,20000167,Packaging Material,Packaging Material,
4297,20000171,Paints,Tools DIY & Outdoor/Home Build Up/Paints,
4298,20000172,DEX Logistics Services,Test Product2/DEX Logistics Services,
4299,20000174,Cash Counting Machine,Stationery & Craft/School & Office Equipment/Cash Counting Machine,
4300,20000175,Laser Televisions,TV Audio Video Gaming & Wearables/Televisions/Laser Televisions,
4301,20000176,ULED Televisions,TV Audio Video Gaming & Wearables/Televisions/ULED Televisions,
4302,20000180,Electronics Insurance,Digital Goods/Financial Services/Electronics Insurance,
4303,20000181,Health Insurance,Digital Goods/Financial Services/Health Insurance,
4304,20000182,Travel Insurance,Digital Goods/Financial Services/Travel Insurance,
4305,20000183,Feature Phones,Mobiles & Tablets/Feature Phones,
4306,20000186,Renewed Laptops,Computers & Laptops/Renewed/Renewed Laptops,
4307,20000187,Renewed Monitors,Computers & Laptops/Renewed/Renewed Monitors,
4308,20000188,Renewed Desktops,Computers & Laptops/Renewed/Renewed Desktops,
4309,20000189,Renewed Printers,Computers & Laptops/Renewed/Renewed Printers,
4310,20000190,Renewed Graphic Cards,Computers & Laptops/Renewed/Renewed Graphic Cards,
4311,20000191,Refurbished Laptops,Computers & Laptops/Refurbished/Refurbished Laptops,
4312,20000196,One Rupee Game,Digital Goods/One Rupee Game,
4313,20000197,Pavers,Tools DIY & Outdoor/Home Build Up/Pavers,
4314,20000198,Zakat & Sadqat,Groceries/Zakat & Sadqat,
4315,20000201,Linehaul Services,OPS Services/DEX/Linehaul Services,
4316,20000208,Band Merchandise,Media Music & Books/Music/Band Merchandise,
4317,20000210,Electricity,Digital Goods/Utilities/Electricity,
4318,20000211,Gas,Digital Goods/Utilities/Gas,
4319,20000212,Telephone & Internet,Digital Goods/Utilities/Telephone & Internet,
4320,20000213,Water,Digital Goods/Utilities/Water,
4321,20000214,Bread,Groceries/Fresh Products/Bread,
4322,20000215,Dry Fruits,Groceries/Fresh Products/Dry Fruits,
4323,20000217,Donate to Environment,Charity and Donation/Donate to Environment,
4324,20000218,Hand Washes,Health & Beauty/Bath & Body/Hand Care/Hand Washes,
4325,20000219,Surgical Masks,Health & Beauty/Medical Supplies/Surgical Masks,
4326,20000226,Kitchen Installation,Tools DIY & Outdoor/Home Build Up/Kitchen Installation,
4327,20000227,Wall Insulation,Tools DIY & Outdoor/Home Build Up/Insulations/Wall Insulation,
4328,20000228,Roof Insulation,Tools DIY & Outdoor/Home Build Up/Insulations/Roof Insulation,
4329,20000229,Domestic Cables,Tools DIY & Outdoor/Home Build Up/Power Cables/Domestic Cables,
4330,20000230,Commercial Cables,Tools DIY & Outdoor/Home Build Up/Power Cables/Commercial Cables,
4331,20000231,Wooden Flooring,Tools DIY & Outdoor/Home Build Up/Flooring/Wooden Flooring,
4332,20000232,PVC Flooring,Tools DIY & Outdoor/Home Build Up/Flooring/PVC Flooring,
4333,20000233,Vinyl Flooring,Tools DIY & Outdoor/Home Build Up/Flooring/Vinyl Flooring,
4334,20000234,Tiles Flooring,Tools DIY & Outdoor/Home Build Up/Flooring/Tiles Flooring,
4335,20000235,Pipes & Plumbing,Tools DIY & Outdoor/Home Build Up/Pipes and Fittings/Pipes & Plumbing,
4336,20000236,Fittings & Accessories,Tools DIY & Outdoor/Home Build Up/Pipes and Fittings/Fittings & Accessories,
4337,20000237,Wooden,Tools DIY & Outdoor/Home Build Up/Doors & Windows/Wooden,
4338,20000238,Steel & Aluminium,Tools DIY & Outdoor/Home Build Up/Doors & Windows/Steel & Aluminium,
4339,20000239,SUVs,Motors/Cars/SUVs,
4340,20000240,Entertainment Subscriptions & Gift Cards,Digital Goods/Gaming Entertainment & Softwares/Entertainment Subscriptions & Gift Cards,
4341,20000241,Shopping Gift Cards,Digital Goods/Gaming Entertainment & Softwares/Shopping Gift Cards,
4342,20000242,Social Media Apps & other Gift Cards,Digital Goods/Gaming Entertainment & Softwares/Social Media Apps & other Gift Cards,
4343,20000248,Web Hosting,Digital Goods/Business Services/Web Hosting,
4344,20000249,Marketing,Digital Goods/Business Services/Marketing,
4345,20000250,Designing,Digital Goods/Business Services/Designing,
4346,20000252,In-Mirror Video,Motors/Automotive/Car Video/Car Cameras/In-Mirror Video,
4347,20000253,In-Visor Video,Motors/Automotive/Car Video/Car Cameras/In-Visor Video,
4348,20000254,On-Dash Video,Motors/Automotive/Car Video/Car Cameras/On-Dash Video,
4349,20000255,Vehicle Backup Cameras,Motors/Automotive/Car Video/Car Cameras/Vehicle Backup Cameras,
4350,20000256,School Bags,Stationery & Craft/School & Office Equipment/School Bags,
4351,20000257,Renewed Tablets,Mobiles & Tablets/Renewed Tablets,
4352,20000271,Nicotine Gums & Lozenges,Health & Beauty/Medical Supplies/Nicotine Gums & Lozenges,
4353,20000273,Sunflower Oil,Groceries/Baking & Cooking/Cooking Ingredients/Oil & Ghee/Sunflower Oil,
4354,20000277,Olive Oil,Groceries/Baking & Cooking/Cooking Ingredients/Oil & Ghee/Olive Oil,
4355,20000279,Ghee,Groceries/Baking & Cooking/Cooking Ingredients/Oil & Ghee/Ghee,
4356,20000309,Canola Oil,Groceries/Baking & Cooking/Cooking Ingredients/Oil & Ghee/Canola Oil,
4357,20000310,Cooking Oil,Groceries/Baking & Cooking/Cooking Ingredients/Oil & Ghee/Cooking Oil,
4358,20000311,Powdered Spices,Groceries/Baking & Cooking/Cooking Ingredients/Powdered Spices,
4359,20000312,Other Flours,Groceries/Baking & Cooking/Home Baking & Sugar/Other Flours,
4360,20000313,Other Sauces & Seasonings,Groceries/Baking & Cooking/Condiment Dressing/Other Sauces & Seasonings,
4361,20000314,Healthy Snacks,Groceries/Snacks/Healthy Snacks,
4362,20000315,Nimco,Groceries/Snacks/Nimco,
4363,20000316,Eggs,Groceries/Fresh Products/Eggs,
4364,20000317,Diapers (Size 1 - 3),Mother & Baby/Diapering & Potty/Diapers (Size 1 - 3),
4365,20000318,Diapers (Size 4 - 6),Mother & Baby/Diapering & Potty/Diapers (Size 4 - 6),
4366,20000319,Baby Food,Mother & Baby/Feeding/Baby Food,
4367,20000320,Baby Hair Care,Mother & Baby/Baby Personal Care/Baby Hair Care,
4368,20000321,Foils & Cling Films,Groceries/Laundry & Household/Foils & Cling Films,
4369,20000322,Green Tea,Groceries/Beverages/Green Tea,
4370,20000324,GGS New,Digital Goods/Seller Services/GGS New,
4371,20000325,GGS Renewal,Digital Goods/Seller Services/GGS Renewal,
4372,20000326,KWA,Digital Goods/Seller Services/KWA,
4373,20000330,Accessories,Fashion/New Born Unisex (0 - 6 months)/Accessories,
4374,20000331,Bodysuits & One-Pieces,Fashion/New Born Unisex (0 - 6 months)/Bodysuits & One-Pieces,
